language_group,source_file,docid,title,country,incomegroup,year,link,rag_complete,bb_info,bb_info_conf,bb_info_evidence,bb_info_stage,bb_structped,bb_structped_conf,bb_structped_evidence,bb_structped_stage,bb_targeted,bb_targeted_conf,bb_targeted_evidence,bb_targeted_stage,bb_parentstim,bb_parentstim_conf,bb_parentstim_evidence,bb_parentstim_stage,bb_preprimary,bb_preprimary_conf,bb_preprimary_evidence,bb_preprimary_stage,bb_travel,bb_travel_conf,bb_travel_evidence,bb_travel_stage,bb_merit,bb_merit_conf,bb_merit_evidence,bb_merit_stage,bb_deworm,bb_deworm_conf,bb_deworm_evidence,bb_deworm_stage
English,nep_counted_llm_rag_full.dta,285.0,Education Sector Disaster Management and Contingency Plan,Bhutan,Lower middle income,2018,http://planipolis.iiep.unesco.org/en/2018/education-sector-disaster-management-and-contingency-plan,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,361.0,Ten-year roadmap for inclusive and special education in Bhutan,Bhutan,Lower middle income,2019,http://planipolis.iiep.unesco.org/en/2019/ten-year-roadmap-inclusive-and-special-education-bhutan-7187,1,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,1,0.95,the eccd sen division with external support will develop parenting programs for children with different disabilities so that parents can provide home based early intervention,verify,0,0.9,,triage,0,0.0,,verify_evidence_fail,1,0.95,review all scholarship programs to ensure they are equitably accessible for people with disabilities,verify,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,225.0,iSherig-2 Education ICT master plan 2019-2023,Bhutan,Lower middle income,2019,http://planipolis.iiep.unesco.org/en/2019/isherig-2-education-ict-master-plan-2019-2023-6732,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,0,0.95,,triage,0,0.8,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,494.0,COVID-19 Response Plan: Education in Emergency (EiE) Phase-II,Bhutan,Lower middle income,2020,http://planipolis.iiep.unesco.org/en/2020/covid-19-response-plan-education-emergency-eie-phase-ii-7037,1,0,0.2,this channel is proposed to continue beyond covid 19 b aim the aim of this channel is to educate engage and entertain 3es learners for their mental social and emotional wellbeing,verify,0,0.9,,triage,0,0.4,remedial interventions specific to the areas in which a student struggles throughout the retention year,verify,1,0.8,since parents play a vital role in the positive development of children it is important that parents are provided support through parenting education on safe stimulating environment and positive parenting,verify,1,0.9,the moe decided to explore alternate strategy to support pp iii students through the radio education the lessons and learning activities of sims with its focus on three specific theme such as literacy numeracy and dzongkha language were recorded in the radio,verify,0,0.9,,triage,1,0.9,government is investing about nu 280 23 million for classes xi and xii scholarship programme alone as indicated in the table below,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,194.0,Transforming tertiary education in Botswana. Strategic plan 2005-2009,Botswana,Upper middle income,2005,http://planipolis.iiep.unesco.org/en/2005/transforming-tertiary-education-botswana-strategic-plan-2005-2009-4026,1,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,0.8,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,345.0,Strategic plan 2010-2012/2016,Botswana,Upper middle income,2010,http://planipolis.iiep.unesco.org/en/2010/strategic-plan-2010-20122016-5126,1,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,195.0,Botswana national implementation plan for Sustainable Development Goal (SDG) 4 - Education 2030,Botswana,Upper middle income,2018,http://planipolis.iiep.unesco.org/en/2018/botswana-national-implementation-plan-sustainable-development-goal-sdg-4-education-2030-7486,1,0,0.9,,triage,0,0.9,,triage,0,0.2,increased provision of individualized learning improved inclusion of learners with diverse needs,verify,0,0.9,,triage,1,0.95,curriculum for pre primary education has been developed and is being implemented reception class programme rolled out to 472 out of 756 primary schools,verify,1,0.95,transportation for learners from rural area dweller settlements is being provided,verify,0,0.1,,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,224.0,"The Plan for the development of education PDE: reasons, principles and programs",Brazil,Upper middle income,2007,http://planipolis.iiep.unesco.org/en/2007/plan-development-education-pde-reasons-principles-and-programs-4390,1,0,0.9,,triage,0,0.9,,triage,0,0.2,,verify,0,0.9,,triage,0,1.0,,triage,1,0.85,an innovation program that subsidizes the purchase of school vehicles road to school program,verify,1,0.95,the beneficiaries would be selected by the enem the granting of scholarships would have merit as its only criterion,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,297.0,The Ministry of Education: strategic plan 2007-2011,Brunei Darussalam,High income,2007,http://planipolis.iiep.unesco.org/en/2007/ministry-education-strategic-plan-2007-2011-3858,1,0,0.9,,triage,0,0.8,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,293.0,The Ministry of Education strategic plan 2012-2017,Brunei Darussalam,High income,2012,http://planipolis.iiep.unesco.org/en/2012/ministry-education-strategic-plan-2012-2017-5470,1,0,0.9,,triage,0,0.9,,triage,0,0.8,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,19.0,Ministry of Education Strategic Plan 2018 -2022,Brunei Darussalam,High income,2019,http://planipolis.iiep.unesco.org/en/2019/ministry-education-strategic-plan-2018-2022-6539,1,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.8,,triage,0,0.65,promote quality early childhood education pre primary education,verify,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,2.0,Digital transformation plan 2023-2027,Brunei Darussalam,High income,2022,http://planipolis.iiep.unesco.org/en/2022/digital-transformation-plan-2023-2027-7478,1,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,406.0,Strategic plan 2023-2027,Brunei Darussalam,High income,2023,http://planipolis.iiep.unesco.org/en/2023/strategic-plan-2023-2027,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,1,0.95,technical and vocational education scholarship scheme bptv and education loan assistance scheme sbpp on top of the scholarship provided into the public institutions,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,85.0,Strategy for the development of higher education in the Republic  of Bulgaria for the 2014-2020 period,Bulgaria,High income,2014,http://planipolis.iiep.unesco.org/en/2014/strategy-development-higher-education-republic-bulgaria-2014-2020-period,1,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage,0,1.0,,triage,0,0.9,,triage,1,1.0,improving the system for the provision of scholarships by differentiation of the method of provision and the size of student scholarships e g social scholarships scholarships for excellence and scholarships for advancement,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,206.0,Plan  of activities to ensure equality between  women and men in the ministry of education and science 2021-2027,Bulgaria,High income,2022,http://planipolis.iiep.unesco.org/en/2022/plan-activities-ensure-equality-between-women-and-men-ministry-education-and-science-2021-2027,1,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,303.0,Education strategic plan 2004-2008,Cambodia,Lower middle income,2004,http://planipolis.iiep.unesco.org/en/2004/education-strategic-plan-2004-2008-7407,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.8,,triage,1,1.0,the second component will be to provide merit driven scholarships for the poor in both urban and rural schools based on the grade 9 examinations with higher stipends for model schools admission,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,241.0,Education Sector Support Program 2006-2010 (ESSP),Cambodia,Lower middle income,2005,http://planipolis.iiep.unesco.org/en/2005/education-sector-support-program-2006-2010-essp-3864,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.5,• expanding community and home based education programs including community based information campaigns to provide holistic early childhood interventions especially in disadvantaged environments by parents care workers drawing upon activities in and around the community and the home,verify,1,0.95,this program will focus on training preschool teacher on teaching and learning methods and standard test,verify,1,0.95,the target is that every primary age pupil should be within 3 km of a school to ensure that all children have easy access without incurring transport costs,verify,1,1.0,the second component will be to provide merit driven scholarships for the poor in both urban and rural schools,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,158.0,Education Strategic Plan 2006-2010 ESP,Cambodia,Lower middle income,2005,http://planipolis.iiep.unesco.org/en/2005/education-strategic-plan-2006-2010-esp-3863,1,1,0.95,the ministry will publicly disseminate information on school student standards in order to inform parents and other decision makers,verify,0,0.9,,triage,0,0.4,expanded and more effective remedial classes during the school year alongside periodic and continuous student assessment and standards monitoring,verify,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,1,1.0,the second component will be to provide merit driven scholarships for the poor in both urban and rural schools based on the poverty indexes,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,341.0,Expanded Basic Education Programme EBEP Phase II 2006-2010,Cambodia,Lower middle income,2005,http://planipolis.iiep.unesco.org/en/2005/expanded-basic-education-programme-ebep-phase-ii-2006-2010-4516,1,0,0.9,,triage,0,0.9,,triage,0,0.95,,triage,1,0.95,home based parenting programme designed to create awareness among parents and caregivers about the importance of early stimulation and development,verify,0,0.0,,verify,0,0.9,,triage,1,1.0,provide need and merit based and merit scholarships for secondary education that target poor children and girls,verify,1,0.95,support to school based de worming twice yearly twice yearly de worming activities have been supported through an inter ministerial mechanism,verify
English,nep_counted_llm_rag_full.dta,122.0,Non-formal education national action plan 2008-2015,Cambodia,Lower middle income,2008,http://planipolis.iiep.unesco.org/en/2008/non-formal-education-national-action-plan-2008-2015-5877,1,0,0.8,,triage,0,0.5,prepare to have a class for drop out students by levels single class multi grade class for two months...provide learning materials for students during the training,verify,0,0.8,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.3,provide scholarship to literacy students,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,247.0,Education Strategic Plan 2009-2013 ESP,Cambodia,Lower middle income,2009,http://planipolis.iiep.unesco.org/en/2009/education-strategic-plan-2009-2013-esp-5122,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.3,action plan for expanding community home based pre schools and home based groups in 2011,verify,0,0.9,,triage,0,0.9,,triage,1,1.0,upper secondary scholarships for grades 10 to 12 students will be mainly merit driven but also poverty indexed based on grade 9 examination scores,verify,0,0.9,,triage
English,nep_counted_llm_rag_full.dta,387.0,Master plan for information and communication technology in education 2009-2013,Cambodia,Lower middle income,2009,http://planipolis.iiep.unesco.org/en/2009/master-plan-information-and-communication-technology-education-2009-2013-5121,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,249.0,Master plan for research development in the education sector 2011-2015,Cambodia,Lower middle income,2011,http://planipolis.iiep.unesco.org/en/2011/master-plan-research-development-education-sector-2011-2015-5220,1,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,1.0,,triage,1,0.9,establish a system of rewarding academic staff with the best results in research organize each year a national concourse to award lecturers,verify,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,342.0,"Master plan for capacity development in the education sector, 2011-2015",Cambodia,Lower middle income,2012,http://planipolis.iiep.unesco.org/en/2012/master-plan-capacity-development-education-sector-2011-2015-6237,1,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.9,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,408.0,Climate change strategic plan for education,Cambodia,Lower middle income,2013,http://planipolis.iiep.unesco.org/en/2013/climate-change-strategic-plan-education,1,0,0.9,,triage,0,0.0,,verify_evidence_fail,0,0.9,,triage,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,1.0,,triage
English,nep_counted_llm_rag_full.dta,199.0,Annual operational plan 2014,Cambodia,Lower middle income,2014,http://planipolis.iiep.unesco.org/en/2014/annual-operational-plan-2014-5923,1,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,1,0.85,2 18 training of national sub national core trainer core mothers lead mothers of hb care and pe x ece office 2 239 68 2 239 68 2 239 68 operational manual and developing training materials,verify,1,0.98,increase 5 of preschool preschool classes community preschool home based education program meet the service quality standard in 2014 to 80 in 2018,verify,0,0.9,,triage,0,0.3,main activity 3 outstanding students awarding general secondary students will receive annual award at the end of school year,verify,1,1.0,90 of educational institutions get de worming tablet twice a year,verify
English,nep_counted_llm_rag_full.dta,8.0,Climate Change Action Plan for the Education 2014-2018,Cambodia,Lower middle income,2014,http://planipolis.iiep.unesco.org/en/2014/climate-change-action-plan-education-2014-2018,1,0,0.9,,triage,0,1.0,,triage,0,0.95,,triage,0,0.9,,triage,0,0.9,,triage,0,1.0,,triage,0,0.95,,triage,0,1.0,,triage
